index,title,content,url
4,"Delirium - symptoms, diagnosis and treatment","As well as diagnosing the person’s delirium, healthcare professionals will do other tests to work out what has caused the delirium. For example, they may take blood samples or possibly a chest x-ray. This is important because treating the cause of the delirium will usually help the person’s symptoms improve or go away.",https://www.alzheimers.org.uk/get-support/daily-living/delirium
4,"Delirium - symptoms, diagnosis and treatment","Who gets delirium and why? Delirium is common, particularly among older people in hospital. It’s usually the reaction of the brain to a separate medical problem (or several medical problems at once). Problems that can cause delirium include:",https://www.alzheimers.org.uk/get-support/daily-living/delirium
4,"Delirium - symptoms, diagnosis and treatment","pain infection poor nutrition constipation (not pooing) or urinary retention (not peeing) dehydration low levels of blood oxygen a change in medication abnormal metabolism (for example, low salt or blood sugar levels) an unfamiliar or disorientating environment. Anyone can get delirium, but the following factors put people at higher risk:",https://www.alzheimers.org.uk/get-support/daily-living/delirium
4,"Delirium - symptoms, diagnosis and treatment","dementia – this is the biggest single risk factor for delirium aged over 65 frailty multiple medical conditions poor hearing or vision taking multiple medications (for example, antipsychotics, benzodiazepines and certain antidepressants) having already had delirium in the past. Delirium is common in older people in hospital, because they are unwell or may have had an operation (for example, hip or heart surgery). Hospital staff should speak to the patient and family beforehand about the risk of delirium after the operation. Intensive care is another very common cause of delirium in hospital.",https://www.alzheimers.org.uk/get-support/daily-living/delirium
4,"Delirium - symptoms, diagnosis and treatment","Delirium is also quite common in residents of care homes, or in older people with dementia at home. They are more likely to be frail, have several health conditions and be taking several medicines.",https://www.alzheimers.org.uk/get-support/daily-living/delirium
4,"Delirium - symptoms, diagnosis and treatment","When someone goes into hospital or a care home, it’s helpful if they have a completed or updated copy of a form such as This is me with them. Care staff can refer to this for information about the person, which will be particularly helpful if they get delirium during their stay.",https://www.alzheimers.org.uk/get-support/daily-living/delirium
4,"Delirium - symptoms, diagnosis and treatment","With the right care, some cases of delirium can be prevented. Soon after a person comes into hospital or long-term care, staff should check whether they are at risk of delirium. If they are, there are non-drug approaches to help prevent delirium that should be put in place, including those described below.",https://www.alzheimers.org.uk/get-support/daily-living/delirium
4,"Delirium - symptoms, diagnosis and treatment","What is treatment and support for delirium? Delirium is treated first by addressing the medical problem(s) that have caused it. For example, if the person has low blood oxygen or low blood sugar levels these will be corrected quickly. If the person has an infection they may be given antibiotics. If they are in pain, constipated or not passing urine then these will be treated.",https://www.alzheimers.org.uk/get-support/daily-living/delirium
4,"Delirium - symptoms, diagnosis and treatment",Doctors will also review the person’s medication and stop any non-essential drugs that may be linked to delirium. Staff will make sure the person is supported to eat and drink regularly.,https://www.alzheimers.org.uk/get-support/daily-living/delirium
4,"Delirium - symptoms, diagnosis and treatment",Delirium will usually improve if its cause is found and treated.,https://www.alzheimers.org.uk/get-support/daily-living/delirium
4,"Delirium - symptoms, diagnosis and treatment","A supportive and calm environment can also help someone recover from delirium. Nursing staff, and visiting family and friends, can all help by:",https://www.alzheimers.org.uk/get-support/daily-living/delirium
4,"Delirium - symptoms, diagnosis and treatment","talking calmly to the person in short clear sentences, reassuring them as to where they are and who you are supporting the person with familiar objects from home, such as photographs making sure that any hearing aids and glasses are clean and working and that the person is wearing them setting up a 24-hour clock and calendar that the person can see clearly helping the person develop a good sleep routine, including reducing noise and dimming lights at night reassuring the person if they have delusions supporting the person to be active – to sit up or to get out of bed – as soon as they safely can helping the person to eat and drink regularly not moving the person unnecessarily – either within and between hospital wards, or into hospital if delirium is being managed at home. Doctors won’t normally give someone medication to treat delirium, because there is very little evidence that drugs help. Drugs should be considered only if the person’s behaviour (for example, severe agitation in hyperactive delirium) poses a risk of harm to themselves or others, or if hallucinations or delusions are causing the person severe distress.",https://www.alzheimers.org.uk/get-support/daily-living/delirium
4,"Delirium - symptoms, diagnosis and treatment","In either case a doctor may try a low dose of a sedative or an antipsychotic for a few days. (Doctors won’t give an antipsychotic to a patient with Lewy body dementia, because of the risk of side effects.)",https://www.alzheimers.org.uk/get-support/daily-living/delirium
4,"Delirium - symptoms, diagnosis and treatment","After delirium The symptoms of delirium get better in most people over a few days to weeks, once the underlying cause is treated. However, delirium usually means a person will have to stay longer in hospital. When they do leave, their medical notes and their care and support plan should record their delirium and include what further support they will need.",https://www.alzheimers.org.uk/get-support/daily-living/delirium
4,"Delirium - symptoms, diagnosis and treatment","Although some people recover fully, delirium can also have lasting consequences after it has been treated. These are more common in older people.",https://www.alzheimers.org.uk/get-support/daily-living/delirium
4,"Delirium - symptoms, diagnosis and treatment","A person may have distressing memories of delirium, sometimes linked to feelings of fear or anxiety, for months afterwards. Those close to the person should support them to talk openly about their experience and feelings. If they’ve kept a diary of the person’s time with delirium, they can use this to help the person make sense of their experience once they’re getting better. Delirium is linked to a faster worsening of a person’s mental abilities and function. A person with dementia may have been able do something (for example, dress themselves) before delirium but are no longer able to afterwards. This change can be permanent. Some people who have had delirium will now have additional needs which are best met by them going into a care home. In some cases a person will not have a diagnosis of dementia when they go into hospital, but after having delirium their symptoms will get worse and they will later be diagnosed with dementia. In these cases the delirium seems to have ‘uncovered’ the person’s dementia. These complications are more likely after delirium but they’re not inevitable. However, they do mean it’s important to be aware of delirium and try to prevent it where possible.",https://www.alzheimers.org.uk/get-support/daily-living/delirium
5,Types of dementia,"While Alzheimer's disease is the most common form of dementia, there are also other common types such as vascular dementia, Lewy body dementia and Frontotemporal dementia. There are also rarer types of dementia that are caused by other diseases and conditions.",https://www.alzheimers.org.uk/about-dementia/types-dementia
5,Types of dementia,"Some people develop multiple types of dementia; this is known as mixed dementia. It is also possible for a younger person to develop dementia. When a person develops dementia before the age of 65, this is known as young-onset dementia.",https://www.alzheimers.org.uk/about-dementia/types-dementia
5,Types of dementia,"Rarer types of dementia In the UK, about 1 in 20 people living with dementia have a rarer type.",https://www.alzheimers.org.uk/about-dementia/types-dementia
5,Types of dementia,Rarer causes of dementia include:,https://www.alzheimers.org.uk/about-dementia/types-dementia
5,Types of dementia,"Atypical Alzheimer’s disease Frontal variant Alzheimer’s disease (fvAD), Posterior cortical atrophy (PCA) CADASIL Corticobasal syndrome (CBS) Creutzfeldt–Jakob disease (CJD) HIV-associated neurocognitive disorder (HAND) Huntington’s disease Normal pressure hydrocephalus (NPH) Progressive supranuclear palsy (PSP)",https://www.alzheimers.org.uk/about-dementia/types-dementia
5,Types of dementia,"Learning disabilities and dementia People with learning disabilities, particularly those with Down's syndrome, are at increased risk of developing dementia. If a person with a learning disability develops dementia, they will face different and additional challenges to people who do not have a learning disability.",https://www.alzheimers.org.uk/about-dementia/types-dementia
5,Types of dementia,Learning disabilities and dementia,https://www.alzheimers.org.uk/about-dementia/types-dementia
5,Types of dementia,Parkinson's disease dementia Around a third of people with Parkinson’s eventually develop dementia.,https://www.alzheimers.org.uk/about-dementia/types-dementia
5,Types of dementia,The disease that causes Parkinson’s is very similar to the one that causes dementia with Lewy bodies.,https://www.alzheimers.org.uk/about-dementia/types-dementia
5,Types of dementia,Parkinson's disease dementia,https://www.alzheimers.org.uk/about-dementia/types-dementia
5,Types of dementia,"Mild cognitive impairment Mild cognitive impairment (MCI) is a condition in which someone has minor problems with cognition - their mental abilities such as memory or thinking. It is not a type of dementia, but a person with MCI is more likely to go on to develop dementia.",https://www.alzheimers.org.uk/about-dementia/types-dementia
5,Types of dementia,Mild cognitive impairment,https://www.alzheimers.org.uk/about-dementia/types-dementia
5,Types of dementia,"Alcohol-related 'dementia' Alcohol-related brain damage (ARBD) is a brain disorder. It is caused by a person regularly drinking too much alcohol, or binge-drinking, over several years. Unlike dementia, ARBD doesn't always get worse over time.",https://www.alzheimers.org.uk/about-dementia/types-dementia
5,Types of dementia,Alcohol-related brain damage,https://www.alzheimers.org.uk/about-dementia/types-dementia
6,What is mixed dementia?,‘Mixed dementia’ is a condition in which a person has more than one type of dementia. Alzheimer’s disease and vascular dementia is the most common type.,https://www.alzheimers.org.uk/blog/what-is-mixed-dementia
6,What is mixed dementia?,A mixed dementia diagnosis Understanding vascular dementia,https://www.alzheimers.org.uk/blog/what-is-mixed-dementia
6,What is mixed dementia?,"At least one in every ten people with dementia is diagnosed as having more than one type. Mixed dementia is much more common in older age groups, such as those over 75 years.",https://www.alzheimers.org.uk/blog/what-is-mixed-dementia
6,What is mixed dementia?,"Despite many older people having both Alzheimer’s disease and vascular problems, relatively few are diagnosed with ‘mixed dementia’. Doctors tend to only use the term ‘mixed dementia’ when a person has clear clinical features of two types of disease that directly contribute to dementia symptoms.",https://www.alzheimers.org.uk/blog/what-is-mixed-dementia
6,What is mixed dementia?,"What are the symptoms of mixed dementia? Symptoms of mixed dementia vary depending on the types of dementia a person has. Often someone will have a greater amount of one type of dementia than another. In such cases, we talk about this type being ‘predominant’.",https://www.alzheimers.org.uk/blog/what-is-mixed-dementia
6,What is mixed dementia?,"Common types of mixed dementia Occasionally, mixed dementia can be a combination of three types of dementia-causing disease. But most diagnoses tend to be a mixture of two types. Here, we look at two common types of mixed dementia – Alzheimer's disease and vascular dementia, and Alzheimer’s disease and Lewy body disease.",https://www.alzheimers.org.uk/blog/what-is-mixed-dementia
6,What is mixed dementia?,Alzheimer’s disease and vascular dementia This is the most common type of mixed dementia. The person affected has two different diseases in their brain that contribute to their dementia symptoms.,https://www.alzheimers.org.uk/blog/what-is-mixed-dementia
6,What is mixed dementia?,Understanding Alzheimer’s disease,https://www.alzheimers.org.uk/blog/what-is-mixed-dementia
6,What is mixed dementia?,"Alzheimer’s disease is caused by a build-up of faulty proteins in and around brain cells – particularly cells that help to form memories. Earlier stages of Alzheimer’s disease are strongly associated with memory problems, language difficulties, and becoming confused more easily.",https://www.alzheimers.org.uk/blog/what-is-mixed-dementia
6,What is mixed dementia?,The ‘vascular’ part of mixed dementia is caused by problems with the supply of blood throughout the brain. Sometimes this can be caused by having a stroke or a series of mini-strokes. In other cases it can be due to a more gradual deterioration of small blood vessels over many years. Vascular disease prevents brain cells from getting enough oxygen and nutrients.,https://www.alzheimers.org.uk/blog/what-is-mixed-dementia
6,What is mixed dementia?,"These are needed to function properly. The symptoms of vascular dementia depend on what part of the brain is affected. Generally, the condition tends to result in much slower processing of thoughts and information, difficulties with planning or problem-solving, and trouble concentrating for more than a short period.",https://www.alzheimers.org.uk/blog/what-is-mixed-dementia
6,What is mixed dementia?,"Alzheimer’s disease and Lewy body disease Less often, dementia can be caused by a mixture of Alzheimer’s disease and Lewy body disease.",https://www.alzheimers.org.uk/blog/what-is-mixed-dementia
6,What is mixed dementia?,Understanding Lewy body disease,https://www.alzheimers.org.uk/blog/what-is-mixed-dementia
6,What is mixed dementia?,Lewy bodies are the clumps of faulty proteins that build up in the brain cells of people who have Parkinson’s disease or dementia with Lewy bodies. Lewy body disease has quite distinct features not seen in the other dementias.,https://www.alzheimers.org.uk/blog/what-is-mixed-dementia
6,What is mixed dementia?,"It tends to affect different parts of the brain that control body movement and processing of sensory information. People with Lewy body disease often have very disturbed sleep and visual hallucinations. They may also experience rapid ‘fluctuations’ in their ability to function properly, feeling confused or disorientated quite suddenly. Memory tends to be less affected than in people with Alzheimer’s disease.",https://www.alzheimers.org.uk/blog/what-is-mixed-dementia
6,What is mixed dementia?,What are the treatments for mixed dementia?,https://www.alzheimers.org.uk/blog/what-is-mixed-dementia
6,What is mixed dementia?,"There is currently no cure for any type of dementia, including mixed dementia. Drugs and other treatments can help maintain a better level of cognitive function for longer. This does not stop the underlying damage happening in the brain.",https://www.alzheimers.org.uk/blog/what-is-mixed-dementia
6,What is mixed dementia?,"Medication for mixed dementia The most common kinds of medication used to treat mixed dementia are cholinesterase inhibitors. These boost levels of a chemical in the brain that helps cells communicate with each other. Unfortunately, there’s currently no medication that can improve the symptoms of vascular dementia. However, someone with vascular disease may be able to prevent strokes or other ‘events’ by continuing to take their medication for high blood pressure or diabetes.",https://www.alzheimers.org.uk/blog/what-is-mixed-dementia
6,What is mixed dementia?,"Therapies for mixed dementia As well as drug treatments, there are other therapies that may help to improve function or quality of life. These include cognitive behavioural therapy, cognitive stimulation therapy, cognitive rehabilitation, and reminiscence therapy. Learn more about the different approaches for coping with memory loss. A person with mixed dementia involving Lewy body disease may be offered physiotherapy to help with movement problems.",https://www.alzheimers.org.uk/blog/what-is-mixed-dementia
