url,title,content,tags
https://www.caregiver.org/resource/caregiving-home-guide-community-resources/,Caregiving at Home: A Guide to Community Resources,"A listing of all facts and tips is available online at www.caregiver.org/fact-sheets.
Holding a Family Meeting
Hiring In-Home Help
Residential Care Options
Making End-of-Life Decisions: What Are Your Important Papers?
Understanding Palliative/Supportive Care: What Every Caregiver Should Know
Other Organizations and Links
General resources for seniors and caregivers
Aging Life Care Association
(formerly the National Association of Professional GeriatricCare Managers)
www.aginglifecare.org
Eldercare Locator
eldercare.acl.gov
Medicare and Medicaid (MediCal in California)
www.cms.gov
Meals on Wheels America
www.mealsonwheelsamerica.org
Additional support
National Adult Day Services Association
www.nadsa.org
National Hospice and Palliative Care Organization
www.nhpco.org
Offers information for families and caregivers through the website caringinfo.org, including downloadable Advance Directives for every state
National Volunteer Caregiving Network
https://nvcnetwork.org/wp/
Visiting Nurses Association of America
www.vnaa.org",[]
https://www.caregiver.org/resource/caregiving-home-guide-community-resources/,Caregiving at Home: A Guide to Community Resources,"FCA participates in the Amazon Smile program. Amazon will donate a portion of your purchase to FCA. You can support FCA by visiting smile.amazon.com/ch/94-2687079 before your purchase.
The Caregiver Helpbook: Powerful Tools for Caregiving, Vikki L. Schmall, Marilyn Cleland, and Marilynn Sturdevant (3rd Edition). Available in Spanish. www.powerfultoolsforcaregivers.org
The 36 Hour Day: A Family Guide to Caring for Persons with Alzheimer’s Disease, Related Dementing Illnesses, and Memory Loss, Nancy Mace and Peter Rabins, Sixth Edition (2017). Available in paperback.
The Complete Eldercare Planner, Revised and Updated Edition: Where to Start, Which Questions to Ask, and How to Find Help, Joy Loverde (2009). Available in paperback.",[]
https://www.caregiver.org/resource/caregiving-home-guide-community-resources/,Caregiving at Home: A Guide to Community Resources,"This fact sheet was prepared by Family Caregiver Alliance. © 2002, 2016, 2017 Family Caregiver Alliance. All rights reserved.",[]
https://www.caregiver.org/resource/caregiving-during-national-emergency/,Caregiving During a National Emergency,"At times of emergency, such as the events of September 11 or Hurricane Katrina, there are so many things to process, one has trouble prioritizing and putting things in perspective. If you are caring for a loved one with dementia, you probably found your attention distracted and your emotions conflicted. Sometimes it was hard to concentrate on the daily things in life, sometimes it was reassuring to do mundane tasks. Often people feel out of control and insecure at times of crisis. Perhaps the suggestions below will help when times are unsettled —for any reason.
People with dementia might not understand what is going on around them. However, they do pick up emotions, might have a partial understanding which has led to greater confusion, and their needs might be overlooked. Although this is understandable, it can increase the problems of the caregiver. Your loved one might be more anxious, less willing to do things, more difficult to distract and have sleep disturbances. Depending on the severity of the dementia, he/she might make irrelevant comments or laugh inappropriately. Since long term memory is generally more intact, he/she might fixate on an earlier time with some similar aspects to the current situation.
 There are a number of ways you might be successful in reducing agitation. First of all, do not watch TV incessantly. If at all possible and depending on the level of the dementia, it would be good to avoid having the person with dementia see the TV coverage of the event all together, including radio and newspaper coverage. Everyone should, in fact, limit the number of hours spent watching a disaster. It has been shown that endless watching can in and of itself lead to post traumatic stress disorder. You can talk about the incident with the person in general terms. One caregiver was asked by her husband, “How are things going with the accident?” Although she wanted to scream, “It wasn’t an accident,” she could say to him that the government was doing everything possible to help the situation. This form of reassurance is important.
Second, it is helpful to maintain routines as much as possible. Routines are reassuring to people with dementia, and they will be calmer if their daily schedule is kept. You might find that keeping a routine is reassuring for yourself as well, allowing you to focus on tasks without too much thinking.
 Finally, it is important to take care of yourself. Do not watch too much TV. Gather whatever friends and family you have around you, allow yourself to feel nurtured and connected with others as much as possible. We all feel fragile and insecure in the face of a disaster and we need to find reassurance and connectedness. It can feel particularly lonely when our loved one cannot respond in kind to our needs at times like this. Reach out to someone, attend religious services or log on to a chat room. And please lower your expectations of yourself, slow down, do what feels nurturing for yourself and be very patient with yourself and your loved one. When feeling stressed, our nerves often feel raw and we might find ourselves being snappy or cranky. Forgive yourself for not being perfect; it is understandable under the circumstances.
 At the preventive level, it is always good to have a disaster plan at your house. Is there back up for someone to care for your loved one in case you can’t make it home? Can someone pick him/her up from daycare? Do you have an extra week of medication stored away in case you couldn’t get to the pharmacy in an emergency? Do you keep water supplies and canned foods somewhere accessible? These are things that all people, especially those who live in California earthquake country, need to think about anyway. But given the events of last September, we need always to be prepared for that which we can’t control and can’t predict.  For an emergency preparedness checklist click here.",[]
https://www.caregiver.org/resource/caregiving-with-your-siblings/,Caregiving with Your Siblings,"Introduction
Why Sibling Tensions Can Erupt as Parents Need Care
As a Family, Carefully Consider—or Reconsider—the Caregiving Responsibilities
Think About Family Roles When You Were Growing Up, and How You Can Change Them for Caregiving
Siblings May Have Different Ideas About What Parents Need
Try to Separate Your Parent’s Needs from Your Own—and Yesterday’s Battles from Today’s Decisions
Clues That You Are Acting out of Emotional Needs or Fighting Old Battles
Tips for Winning More Support from Your Siblings
Summary",[]
https://www.caregiver.org/resource/caregiving-with-your-siblings/,Caregiving with Your Siblings,"Providing care for your parents can be complicated. When your brothers and sisters are also involved, caregiving can become even more complex. While your siblings can be enormously helpful and your best support, they can also be a source of stress.
In this fact sheet, you will learn how to identify the family dynamics that can impact caregiving, ways your siblings can help, how to increase your chances of getting that help, and how to deal with emotions that arise.",[]
https://www.caregiver.org/resource/caregiving-with-your-siblings/,Caregiving with Your Siblings,"Todayʼs adult children and their parents are going through a new kind of family transition. Because parents are living longer—but with chronic illnesses—their adult children are now caring for them for up to a decade or more. Siblings—or in some cases step-siblings—might not have a model for how to work together to handle caregiving and the many practical, emotional, and financial issues that go with it. There is no clear path guiding who should do what, no roadmap for how siblings should interact as mature adults. While some families are able to work out differences, many others struggle.
Siblings are also going through a major emotional passage that stirs up feelings from childhood. Watching our parents age and die is one of the hardest things in life, and everyone in the family will handle it differently.
Itʼs normal to feel a wide range of emotions. You may find that needs arise for love, approval, or being seen as important or competent as a sibling. You may not even be conscious of these feelings, but they affect the way you deal with your parents and with each other. So without realizing it, you may all be competing with each other as you did when you were kids. Now, however, the fights are over caregiving: who does or doesnʼt do it; how much; and who is in charge.
This is a hard time, so have compassion for yourself, and try to have compassion for your siblings. You donʼt have to excuse negative behavior, but try to imagine the fear, pain, or need that is causing your siblings to react as they do. That kind of understanding can defuse a lot of family conflict.",[]
https://www.caregiver.org/resource/caregiving-with-your-siblings/,Caregiving with Your Siblings,"Families often donʼt think through who becomes the primary caregiver and what supporting roles other family members will play. Caregiving may start when the sibling who lives nearby or has a close relationship to the parent helps out with small things. You may not even identify yourself as a caregiver at first, but then find yourself overwhelmed and feeling resentful of your siblings as your parent requires more help. Itʼs easy for families to fall into common traps, assuming, for example, that the son will handle finances while the daughter will take care of emotional or physical care needs.
In another common trap, one sibling may become Momʼs caregiver because he or she doesnʼt have a job or needs a place to stay, and family members think this arrangement will solve a lot of problems. But it can be a recipe for trouble. The family needs to spell out clearly what that person will be expected to do, whether there will be financial compensation, and how that will work. In addition, the sibling(s) should be clear about what support tasks each will provide.
You need to re-examine all these assumptions as a family. The best way to do this is to call a family meeting as early (and, later, as often) as possible. A family meeting can provide a place to discuss the parentʼs needs and to ask what each person can contribute in time or money. If needed, a trusted person outside the family can facilitate. ",[]
https://www.caregiver.org/resource/caregiving-with-your-siblings/,Caregiving with Your Siblings,"Whenever we get together with family, most of us tend to slip into our old roles, even though we behave differently when we are with other people. But these roles may not work anymore. Parents may not be able to play the parts they did when the family was young, like making the decisions, providing emotional support, or smoothing tensions between family members.
Maybe you were expected to be the responsible one; maybe your brother was seen as someone who needed taking care of. Maybe your other sister was groomed to go off and become the achiever while family chores were left to others. Perhaps you were identified as the “caring” one while your sister was labeled “selfish” or “cold.” So ask yourself: am I being pulled into being the big sister or the helpless little kid even though weʼre all adults now?
Also, itʼs helpful now to take a fresh look at your siblings. Parents create labels and roles for each child, and everyone in the family adopts them and assumes they are true. They may be based on some reality, but parents may also assign these labels for all kinds of reasons: who was born first or last, which kid reminds Mom of her older sister (whom she resented), which kid is most like Dad in personality—and how Mom feels about Dad!
Whatever the reasons for these roles, we need to re-examine them now. If you were the “responsible” one, it does not mean that you should accept doing everything because you always did—even though your siblings may expect you to take on that role. You may need to help them see that you can all adapt your roles to new times and who you are today. Also, if you assume a brother or sister is less capable or helpful because thatʼs the way you saw them as kids, you are less likely to get help from them. If you approach them differently, they may prove to be more helpful than you think possible.",[]
https://www.caregiver.org/resource/caregiving-with-your-siblings/,Caregiving with Your Siblings,"The idea that you may soon lose Mom or Dad, or that they need more care, can be really scary. Some adult children still need their Mom to be the parent. Some get over-anxious and think the parent is in bigger trouble than they are. Some just canʼt accept that the parents need as much help as they do. These differences are common. Here are some ways to handle this:
If thereʼs no emergency, allow some time to get everyone on the same page. Itʼs natural for siblings to take in the situation at different times and in different ways. This can happen regardless of whether theyʼre far away or close.
Share information. Get a professional assessment of your parentʼs condition by a doctor, social worker, or geriatric care manager and send the report to all your siblings. Try using email, online care sharing tools, and/or in-person family meetings to help keep everyone abreast of care issues and information.
Keep in mind that parents often tell their kids different things about how theyʼre doing. This is a good reason to keep communication lines open with each other and to try to pool your information about your parentʼs health.",[]
https://www.caregiver.org/resource/caregiving-with-your-siblings/,Caregiving with Your Siblings,"Itʼs natural to take pride in being able to help your parent, or feel satisfaction that you are doing something important and valuable. When these basic needs are satisfied, caregivers feel good about what theyʼre doing and feel less burdened.
But you may also have other less conscious, emotional needs that can actually make things harder for you. For example, if you feel you must make your Mom happy—when sheʼs never been a happy person or has suffered painful losses—you may be setting yourself up for an impossible task. You can make sure your parents are well cared for, but it isnʼt your job—nor is it always possible—to make them happy.
So try to focus on the essential things your parent needs for good care. For example, if you insist on doing all Momʼs shopping because only you know what she likes, you may exhaust yourself. And itʼs hardly a tragedy if your sister buys her a different brand of tuna.
When those old needs to be loved and approved of get stirred up, it can fire up sibling rivalry. After all, youʼre not the only child who needs to feel important to Mom or Dad. So when youʼre discussing whether Dad needs a more expensive wheelchair or Mom is still safe at home, try to keep the discussion on the concrete issue at hand, not on which of you cares the most or knows what is best.",[]
https://www.caregiver.org/resource/caregiving-with-your-siblings/,Caregiving with Your Siblings,"Your level of emotion is out of proportion to the specific thing being discussed right now. For example: getting into a heated argument about which of you should go to the doctor with Dad next week.
You or your siblings criticize the way you think another person is being, for example: selfish, bossy, uncaring, irresponsible, or worse.
You feel that none of your siblings understands what Mom needs the way you do and you are the only one who can do certain things.
You or your siblings generalize a discussion, saying, for example, “You always do this!”
You or your siblings criticize the way one another feels, for example, “You donʼt care anything about Mom.”
When you become furious or terribly hurt in a dispute with your sibling, try to step back, calm down, and focus just on the issue at hand, e.g. getting Dad to his doctor appointment.",[]
https://www.caregiver.org/resource/caregiving-with-your-siblings/,Caregiving with Your Siblings,"Try to accept your siblings—and your parents—as they really are, not who you wish they were. Families are complicated and never perfect. There are no “shoulds” about how people feel. They are not bad people or bad children if they donʼt feel the same as you do. If you can accept this, you are likelier to get more support from them, or, at least, less conflict.
 Do not over-simplify. Itʼs easy to assume that you are completely right and your siblings are all wrong—or lazy, irresponsible, uncaring, etc. Each person has a different relationship with your parent, and each personʼs outlook is bound to be different.
 Ask yourself what you really want from your siblings. Before you can ask for what you want, you need to figure this out, and thatʼs not always as simple as it seems. First of all, ask yourself whether you really, deep down, want help. Many caregivers say they do but actually discourage help. So think hard. Do you want them to do certain tasks regularly? Do you want them to give you time off once in a while? Or do you feel you have everything under control but youʼd like them to contribute money for services or respite?
 Or—and this is a big one for many caregivers—do you really not want them to do anything but youʼd like more emotional support? Many caregivers feel lonely, isolated, and unappreciated. If youʼd like your siblings to check in on you more, ask them to call once a week. And tell them it would really help if they would say “thanks” or tell you youʼre doing a good job. They are more likely to do this if you donʼt criticize them for what they are not doing.
Ask for help clearly and effectively.
Asking is the first step. You might ask for help by saying: “Can you stay with Mom every Thursday? I have to get the shopping done for the week and it gives me some time to myself.” Donʼt fall into the common trap of thinking, “I shouldnʼt have to ask.” Your siblings may assume that you have everything covered so they donʼt recognize the added responsibilities and “burden.” They are involved with their own lives and struggles and not so attuned to yours that they can read your mind. Also, if youʼre not exactly sure what you want from them, you may be giving them mixed messages.
Ask directly and be specific. Many caregivers hint or complain or send magazine articles about the hardships of eldercare. But these strategies do not work well.
Ask for whatʼs realistic. People get more when they donʼt ask for the impossible. So consider the relationship your sibling has with Mom or Dad and ask for what that person can really give. If your sister canʼt spend ten minutes with Mom without screaming at her, donʼt ask her to spend time; ask for something thatʼs easier for her, like doing paperwork or bringing groceries.
  Watch how you ask for help—and steer clear of the cycle of guilt and anger.
Avoid making your siblings feel guilty. Yes, really. Guilt makes people uncomfortable and defensive. They might get angry, minimize or criticize what you are doing, or avoid you. That is likely to make you angry, and then you will try harder to make them feel guilty. They will attack back or withdraw even more. And round and round you go.
Sometimes your siblings will criticize you because they are genuinely concerned about your parents. Try to listen to these concerns without judgment and consider whether it is useful feedback. At the same time, be bold by asking for appreciation for all that you are doing—and remember to say thanks back when someone is helpful.
Be careful of your tone and language when you request something. Itʼs not always easy to hear the way we sound to others. You might think you are asking for help in a nice way, but if youʼre angry, thatʼs the tone your siblings will hear. And theyʼre likely to react in unhelpful ways.
  Get help from a professional outside the family. Families have long, complicated histories, and during this very emotional passage, it is often hard to communicate with each other without overreacting, misinterpreting, or fighting old battles. Even the healthiest families can sometimes use the help of an objective professional. People like family therapists, social workers, geriatric care managers, physicians, or clergy can help siblings establish what is real about a parentʼs health and needs in order to help distribute responsibilities more equitably. In family meetings, they can help you stay focused on the topic at hand and help you avoid bringing up old arguments.
 Steer clear of power struggles over your parent’s assignment of legal powers. Whether or not you have been given your parentʼs legal powers over finances or health, you need to remember that it is your parent who has made these decisions. If you have your Momʼs or Dadʼs power of attorney, be sure to keep detailed records and send your siblings statements about how you have spent Momʼs money. This may seem like a lot of extra work, but record keeping is required by law, and being open will reduce distrust or distortion—and lawsuits. If a sibling has been given legal power, try to accept your parentʼs decision and donʼt take it as a personal attack on you. Do your best to work with the sibling who has the authority by presenting expenses and bills in black and white. If the sibling who has the purse strings doesnʼt cooperate, then bring in a professional to explain your parentʼs needs and to mediate. If you are concerned about manipulation, a changed will, or undue influence, contact your local Adult Protective Services.
 Donʼt let inheritance disputes tear your family apart. If you feel wronged by the way your parents have divided their money and property, itʼs natural to be upset, especially when you are grieving. You may feel that you deserve more because you have cared for your parents. If thatʼs what you feel, you need to discuss this with your parents while they are alive and can make these decisions. If you suspect foul play by another sibling, then this is the time to consult an attorney or Adult Protective Services.
Yet, research shows that most parents feel a need to leave their estates equally as a sign of their equal love for all their children. When they divide things unequally, itʼs often because they are worried that a particular child will be in greater need. Whatever their reasons, remember that it was your parents, not your siblings, who decided this. Think hard before you take your anger or disappointment out on your siblings. They are what remains of your original family, and for most people, this relationship becomes more important after parents die.",[]
https://www.caregiver.org/resource/caregiving-with-your-siblings/,Caregiving with Your Siblings,"Ask for help clearly and effectively.
Asking is the first step. You might ask for help by saying: “Can you stay with Mom every Thursday? I have to get the shopping done for the week and it gives me some time to myself.” Donʼt fall into the common trap of thinking, “I shouldnʼt have to ask.” Your siblings may assume that you have everything covered so they donʼt recognize the added responsibilities and “burden.” They are involved with their own lives and struggles and not so attuned to yours that they can read your mind. Also, if youʼre not exactly sure what you want from them, you may be giving them mixed messages.
Ask directly and be specific. Many caregivers hint or complain or send magazine articles about the hardships of eldercare. But these strategies do not work well.
Ask for whatʼs realistic. People get more when they donʼt ask for the impossible. So consider the relationship your sibling has with Mom or Dad and ask for what that person can really give. If your sister canʼt spend ten minutes with Mom without screaming at her, donʼt ask her to spend time; ask for something thatʼs easier for her, like doing paperwork or bringing groceries.
 ",[]
https://www.caregiver.org/resource/caregiving-with-your-siblings/,Caregiving with Your Siblings,"Avoid making your siblings feel guilty. Yes, really. Guilt makes people uncomfortable and defensive. They might get angry, minimize or criticize what you are doing, or avoid you. That is likely to make you angry, and then you will try harder to make them feel guilty. They will attack back or withdraw even more. And round and round you go.
Sometimes your siblings will criticize you because they are genuinely concerned about your parents. Try to listen to these concerns without judgment and consider whether it is useful feedback. At the same time, be bold by asking for appreciation for all that you are doing—and remember to say thanks back when someone is helpful.
Be careful of your tone and language when you request something. Itʼs not always easy to hear the way we sound to others. You might think you are asking for help in a nice way, but if youʼre angry, thatʼs the tone your siblings will hear. And theyʼre likely to react in unhelpful ways.
 ",[]
https://www.caregiver.org/resource/caregiving-with-your-siblings/,Caregiving with Your Siblings,"Dealing with your siblings over parent care can be difficult, complex, and emotional. It is important to understand your own emotions at this challenging time and to try to have sympathy for your siblingsʼ feelings as well, even if you disagree. Ask for what you need from them directly and specifically without guilt or anger. If you cannot, or there is conflict anyway, bring in an objective professional to help your family solve the problems that need solving. Family dynamics were present prior to your caring for your parent(s), and you may not be able to resolve existing conflicts now to your satisfaction. The important thing is to be sure to get support for yourself so that you can find peace during your caregiving journey, and once it is completed.",[]
https://www.caregiver.org/resource/caregiving-with-your-siblings/,Caregiving with Your Siblings,"Family Caregiver Alliance
National Center on Caregiving
(415) 434-3388 | (800) 445-8106
Website: www.caregiver.org
E-mail: info@caregiver.org
FCA CareNav: https://fca.cacrc.org/login
Services by State: www.caregiver.org/connecting-caregivers/services-by-state/
Family Caregiver Alliance (FCA) seeks to improve the quality of life for caregivers through education, services, research and advocacy. Through its National Center on Caregiving, FCA offers information on current social, public policy, and caregiving issues and provides assistance in the development of public and private programs for caregivers. For residents of the greater San Francisco Bay Area, FCA provides direct support services for caregivers of those with Alzheimerʼs disease, stroke, traumatic brain injury, Parkinson’s disease, and other debilitating disorders that strike adults.",[]
https://www.caregiver.org/resource/caregiving-with-your-siblings/,Caregiving with Your Siblings,A listing of all facts and tips is available online at www.caregiver.org/fact-sheets.,[]
https://www.caregiver.org/resource/caregiving-with-your-siblings/,Caregiving with Your Siblings,"Eldercare Locator
eldercare.acl.gov
A public service of the U.S. Administration on Aging that can connect you to local Adult Protective Services and/or an Area Agency on Aging.
Lotsa Helping Hands
lotsahelpinghands.com
A website to help you create, organize, and stay in touch with your family, friends, and care community.",[]
https://www.caregiver.org/resource/caregiving-with-your-siblings/,Caregiving with Your Siblings,"This fact sheet was prepared by Family Caregiver Alliance. Written by Francine Russo and based on her book, Theyʼre Your Parents, Too! How Siblings Can Survive Their Parentsʼ Aging Without Driving Each Other Crazy (2010), New York: Bantam. © 2011 Family Caregiver Alliance. All rights reserved.",[]
https://www.caregiver.org/resource/caring-loved-one-care-yourself-too/,"Caring For A Loved One? Care For Yourself, Too","The following ASK EMILY column by Emily Bazar was originally published on May 26, 2017, on California Healthline and is republished here with permission. This column was produced by Kaiser Health News, which publishes California Healthline, an editorially independent service of the California Health Care Foundation.",[]
https://www.caregiver.org/resource/caring-loved-one-care-yourself-too/,"Caring For A Loved One? Care For Yourself, Too","Michael Sloss’ mother was diagnosed with dementia about five years ago, and his father a year after that.
Now Sloss and his brother care for both parents, ages 83 and 85, whose personalities have been transformed by the decline in their mental and physical health.
The brothers wrestle with their parents’ memory loss, anger and delusions. They nurse them when they’re sick and help them bathe. And they lift their father into and out of bed.
“Mostly, it’s been rough,” says Sloss, 60, of South Pasadena, Calif. “But we have been blessed with a lot of support.”
The brothers first sought help from their family’s church, which offered a respite when their parents attended Bible study and fellowship for a few years after their diagnoses. But that ended when the elder couple’s physical ailments made it too difficult to transport them to and from services.
Eventually, the brothers found the USC Family Caregiver Support Center, which has connected them with support groups, caregiver classes and services that give them breaks from caregiving.
The USC organization is one of 11 nonprofit Caregiver Resource Centers across California that serve about 14,000 families a year. Their aim is to offer low-cost or free services, regardless of income, to people caring for someone 18 or older.
Their offerings include stress-busting activities like yoga and meditation; legal and financial consultations; and tips on how to choose a home health agency, talk to doctors or manage difficult behavior.
“This was designed to help everyone, including middle-income families,” says Donna Benton, director of the USC center.
A 2015 report by the AARP Public Policy Institute and the National Alliance for Caregiving found that roughly 43.5 million adults in the United States had provided unpaid care to an adult or child in the prior year.
The need is expected to increase as baby boomers age and become caregivers for loved ones or require care for themselves, says Amy Goyer, AARP’s family and caregiving expert.
“As our health care improves, people live longer, but they tend to live longer with chronic illnesses or conditions,” she says.
There also will be a declining number of caregivers for those in need, because Americans are having fewer children and family structures are changing, Goyer adds.
Simply put, caregiving is hard, it may get harder, and it often leads to emotional, physical and financial hardship.
“People tend to think it’s something temporary … like a sprint, and then it turns into a marathon,” Benton says. “And then you have all the wrong coping tools. Then you burn out.”
Goyer cares for her father, who is 93 and has Alzheimer’s disease. Caring for a loved one with Alzheimer’s or dementia adds an extra burden because of its intensity, she says. “It’s caregiving on steroids because of the constancy of it.”
Help is available, much of it for free. But the network of resources is like a “puzzle you put together,” Goyer says, so be prepared to make multiple calls and queries to different organizations.
If you’re in California, start with the Caregiver Resource Centers. Find out which one serves your county through the Family Caregiver Alliance or calling the USC center at 800-540-4442 to be transferred to the right location.
A staff member will work directly with you to determine what you need.
“We’re there as a comprehensive, one-stop center,” Benton says. “If you have someone who helps you cut through the red tape, it can save you hours and days of aggravation.”
Whether or not you’re in California, Goyer suggests, reach out to your local Area Agency on Aging, which can also connect you with resources. Visit eldercare.acl.gov and enter your ZIP code to find local contact information.
When you call, request a personalized assessment of your situation, Goyer recommends.
“Always ask them, ‘What support do you have for caregivers?’ The person you’re caring for might be eligible for chore services or housekeeping or respite care,” which can give you a break from caregiving, she says. “In some cases, if their income qualifies them for Medicaid, they might be able to get home health aides.”
The Family Caregiver Alliance, a national group based in San Francisco, can link you to support, most of it free. Visit www.caregiver.org and click on the “CareNav™” tab to fill out the online survey.
After you receive personalized suggestions, you can follow up with a staff member online or by phone (800-445-8106), says Executive Director Kathleen Kelly.
The alliance, which has been helping caregivers for nearly 40 years, says its clients frequently ask how they can better care for their loved ones, where they can find emotional support for themselves and whether they can get paid for the care they are already providing, since many of them had to quit their jobs, Kelly says.
Their needs change over time. “We’re a place that people can come back to,” she says. “We deal with people over the long term.”
If you’re interested in doing more digging:
Visit aarp.org/caregiving, where you can find help in multiple languages, free online webinars and resource guides.
Contact disease-specific organizations such as the Alzheimer’s Association or the American Cancer Society; or Leeza’s Care Connection, which offers resources and information for caregivers.
Reach out to friends, family members, neighbors and your place of worship, if you have one. Hospitals often have social workers who can help connect you to services.
Sloss, the South Pasadena resident, has taken classes that have taught him to better communicate with his parents and defuse confrontational behavior. He and his brother have also benefited from respite care, which allows them to have some time for themselves. And they have relied on their caregiver group for emotional support.
“Those are people going through the same things you’re going through and can really identify with your situations,” Sloss says. He urges other caregivers not to forget about their own health and happiness.
“Seek help. You should definitely get a respite, whether it’s from a family member, friend or organization, because you need time to recharge,” Sloss says.
“Unfortunately, some of the patients outlive the caregivers because the caregivers don’t necessarily take care of themselves.”",[]
https://www.caregiver.org/resource/caring-adults-cognitive-and-memory-impairment/,Caring for Adults with Cognitive and Memory Impairment,"Most people will become caregivers—or need one—at some point in their lives. A caregiver is anyone who provides basic assistance and care for someone who is frail, disabled, or ill and needs help. Caregivers perform a wide variety of tasks to assist someone else in his or her daily life, for example, balancing a checkbook, grocery shopping, assisting with doctor’s appointments, giving medications, or helping someone to eat, take a bath, or dress. Many family members and friends do not consider such assistance and care “caregiving”—they are just doing what comes naturally to them: taking care of someone they love. But that care may be required for months or years, and may take an emotional, physical, and financial toll on caregiving families.
For some people, caregiving occurs gradually over time. For others, it can happen overnight. Caregivers may be full- or part-time; live with their loved one, or provide care from a distance. For the most part, friends, neighbors, and most of all, families, provide—without pay—the vast majority of care.
Many American families care for an adult with a cognitive (brain) impairment. Cognitively-impaired people have difficulty with one or more of the basic functions of their brain, such as perception, memory, concentration, and reasoning skills. Common causes of cognitive impairment include Alzheimer’s disease and related dementias, stroke, Parkinson’s disease, brain injury, brain tumor, or HIV-associated dementia. Although each disorder has its own unique features, family members and caregivers often share common problems, situations, and strategies.",dementia
https://www.caregiver.org/resource/caring-adults-cognitive-and-memory-impairment/,Caring for Adults with Cognitive and Memory Impairment,"We know that cognitive and memory impairments can change how a person thinks, acts, and/or feels. These changes often present special challenges for families and caregivers. An ordinary conversation, for example, can be quite frustrating when your loved one has difficulty remembering from one moment to the next what has been said.
Individuals with moderate to severe dementia or another cognitive impairment often require special care, including supervision (sometimes 24 hours a day), specialized communication techniques, and management of difficult behavior. They may need help with activities of daily living (called “ADLs”), such as bathing, eating, transferring from bed to a chair or wheelchair, toileting, and/or other personal care.",dementia
https://www.caregiver.org/resource/caring-adults-cognitive-and-memory-impairment/,Caring for Adults with Cognitive and Memory Impairment,"Individuals with cognitive impairment may experience a range of behavioral problems that can be frustrating for caregivers. These might include communication difficulties, perseveration (fixation on/repetition of an idea or activity), aggressive or impulsive behaviors, paranoia, lack of motivation, memory problems, incontinence, poor judgment, and wandering. Some people may develop behavioral problems early on, while others go their entire illness with only minor issues. Most cognitively-impaired persons fall somewhere in the middle, having good days and bad days (or even good or bad moments). Anticipating that there will be ups and downs, and maintaining patience, compassion, and a sense of humor will help you cope more effectively with difficult behavior. It’s important to remember that it’s the disease, not the person, causing the behavior.
Helpful suggestions for managing these problems include communication techniques, such as keeping language simple and asking one question at a time. Break down tasks and questions. For example, instead of asking, “would you like to come in and sit down and have a snack?,” use simple statements such as, “sit down here,” and “here’s a snack for you.” Allow some time to respond for each question and request.
Wandering and poor judgment may signal the need for 24-hour supervision. Be sure to review the home safety checklist and know whom to contact in your community in case of an emergency. If wandering or aggressive behaviors are problems, you may need to contact emergency, police, fire, or medical systems. (For additional information, see FCA fact sheets Caregiver’s Guide to Understanding Dementia Behaviors, and Dementia, Caregiving, and Controlling Frustration.)",dementia
