index,title,content,source
2,Preventing Alzheimer's Disease: What Do We Know?,"Increased physical activity older woman walking by lake with walking sticksPhysical activity has many health benefits, such as reducing falls, maintaining mobility and independence, and promoting heart health. It reduces the risk of depression, diabetes, high blood pressure, and stroke — health conditions that can contribute to age-related cognitive decline.",https://www.nia.nih.gov/health/alzheimers-and-dementia
2,Preventing Alzheimer's Disease: What Do We Know?,"Years of animal and human observational studies suggest that exercise may help with brain health and cognitive performance, or how well you think, learn, and remember. No clear link between physical activity and preventing Alzheimer’s has been documented. However, preliminary research findings suggest that physical activity may help reduce the risk of age-related cognitive decline.",https://www.nia.nih.gov/health/alzheimers-and-dementia
2,Preventing Alzheimer's Disease: What Do We Know?,"One study compared cognitive performance in 454 older adults two years prior to death, on average at age 90, and found that higher levels of physical activity were associated with better cognitive function, even after accounting for signs of Alzheimer’s in participants’ brain tissue. In another study of 1,159 adults age 65 and older that included participants with high levels of tau protein (a hallmark of Alzheimer’s), those who engaged in more physical activity had a slower rate of cognitive decline.",https://www.nia.nih.gov/health/alzheimers-and-dementia
2,Preventing Alzheimer's Disease: What Do We Know?,"While there is not enough evidence from clinical trials to conclude that exercise can prevent or slow MCI or Alzheimer’s, some studies suggest that it may help delay or slow age-related cognitive decline. For example, one study compared aerobic exercise, such as brisk walking or running on a treadmill, to stretching and balance exercises in 65 participants age 50 to 89 with MCI and prediabetes. After six months, the aerobic group had better executive function — the ability to plan and organize — than the stretching/balance group, but not better short-term memory.",https://www.nia.nih.gov/health/alzheimers-and-dementia
2,Preventing Alzheimer's Disease: What Do We Know?,"Researchers continue to explore physical activity as a possible way to help prevent or delay Alzheimer’s. Many questions remain, including whether physical activity can prevent dementia, which types of physical activity, how much, and how often.",https://www.nia.nih.gov/health/alzheimers-and-dementia
2,Preventing Alzheimer's Disease: What Do We Know?,"In the meantime, it’s safe to say that experts already encourage exercise for its many benefits. Read more about exercise and physical activity for older adults or watch a video on the progress of research on exercise and brain health.",https://www.nia.nih.gov/health/alzheimers-and-dementia
2,Preventing Alzheimer's Disease: What Do We Know?,"What do we know about hearing loss and Alzheimer’s prevention? Hearing loss has been linked to greater risk of developing dementia. A recent analysis of several studies found that people who used hearing restorative devices (such as hearing aids and cochlear implants) had a lower risk of long-term cognitive decline compared to people with uncorrected hearing loss. Additionally, a recent clinical trial showed that use of hearing aids reduced the rate of cognitive decline in older adults who were at higher risk for dementia. Learn more about hearing loss, its health effects, and devices to help.",https://www.nia.nih.gov/health/alzheimers-and-dementia
2,Preventing Alzheimer's Disease: What Do We Know?,"Cognitive training There is evidence suggesting cognitive training may help delay or slow age-related cognitive decline. Cognitive training involves structured activities designed to enhance memory, reasoning, and speed of processing.",https://www.nia.nih.gov/health/alzheimers-and-dementia
2,Preventing Alzheimer's Disease: What Do We Know?,"man in cap using computer with a group of peopleStudies, such as the Advanced Cognitive Training for Independent and Vital Elderly (ACTIVE) clinical trial, have shown that specific cognitive training can improve cognitive performance. ACTIVE was a large clinical trial which found that cognitive training improved the abilities of healthy older adults over age 65 (with an average age of 73 years at the start of the study), in the area in which they were trained: memory, reasoning, or speed of processing. Improvements remained in reasoning and speed of processing up to 10 years after the training was completed. It is still unknown whether the long-term benefits of cognitive training can help enable older people to live independently longer.",https://www.nia.nih.gov/health/alzheimers-and-dementia
2,Preventing Alzheimer's Disease: What Do We Know?,"A separate analysis of 215 cognitive training clinical trials involving roughly 12,500 older adults showed that cognitive training improved cognition in cognitively healthy older adults and in those who have MCI. Additionally, participants who received training in multiple cognitive areas also improved in cognitive areas in which they had not received training. Cognitive training areas included memory, reasoning, speed of processing, executive functioning, everyday functioning, and general knowledge. Despite the promise of cognitive training, important questions remain around what types and aspects of trainings may be effective and how long the benefits last.",https://www.nia.nih.gov/health/alzheimers-and-dementia
2,Preventing Alzheimer's Disease: What Do We Know?,Be wary of claims that playing certain computer and online games can improve your memory and other types of thinking. There is currently not enough evidence available to suggest that any of the commercially offered computer-based brain training applications have the same impact on cognitive abilities as those seen in clinical trials. NIA and other organizations are supporting research to determine whether different types of cognitive training may have lasting effects.,https://www.nia.nih.gov/health/alzheimers-and-dementia
2,Preventing Alzheimer's Disease: What Do We Know?,"Informal or unstructured cognitively stimulating activities, such as reading, may offer cognitive benefits, as well, according to findings from long-term observational studies. For example, a study of nearly 2,000 cognitively normal adults 70 and older found that playing games and engaging in craft, computer, and social activities were associated with a lower risk of MCI. The same research group also found that playing games and engaging in social activities in both midlife and late life and having a higher number of mentally stimulating activities in late life were associated with reduced MCI risk.",https://www.nia.nih.gov/health/alzheimers-and-dementia
2,Preventing Alzheimer's Disease: What Do We Know?,"Furthermore, an analysis of 19 cognitive leisure activity studies showed a link between participation in unstructured cognitively stimulating activities and a reduced risk of cognitive impairment and dementia.",https://www.nia.nih.gov/health/alzheimers-and-dementia
2,Preventing Alzheimer's Disease: What Do We Know?,"Many studies are ongoing to explore cognitive training as a possible way to prevent cognitive decline and dementia. For now, experts encourage people to make healthy lifestyle choices for cognitive health. Learn more about keeping your mind active.",https://www.nia.nih.gov/health/alzheimers-and-dementia
2,Preventing Alzheimer's Disease: What Do We Know?,"Be cautious about Alzheimer's ""cures"" Because Alzheimer's is so devastating, some people are tempted by untried or unproven ""cures."" Check with your doctor before trying pills or any other treatment or supplement that promises to prevent Alzheimer's. These ""treatments"" might be unsafe, a waste of money, or both. They might even interfere with other medical treatments that have been prescribed.",https://www.nia.nih.gov/health/alzheimers-and-dementia
2,Preventing Alzheimer's Disease: What Do We Know?,"What does this mean for Alzheimer's prevention? Alzheimer’s is complex, and the best strategy to prevent it may turn out to be a combination of interventions based on a person’s risk. In the meantime, generally leading a healthy lifestyle, including controlling high blood pressure, being physically active, and making healthy dietary choices, will help reduce your risk of many chronic health conditions and may help reduce your risk of dementia.",https://www.nia.nih.gov/health/alzheimers-and-dementia
2,Preventing Alzheimer's Disease: What Do We Know?,Social connections are another important part of leading a healthy lifestyle. Staying connected with friends and family can improve your mental well-being and support healthy aging.,https://www.nia.nih.gov/health/alzheimers-and-dementia
2,Preventing Alzheimer's Disease: What Do We Know?,"Researchers can’t say for certain whether making healthy lifestyle changes will protect against dementia, but taking these steps may help reduce your risk. Visit Alzheimers.gov to learn more about reducing your risk of dementia.",https://www.nia.nih.gov/health/alzheimers-and-dementia
2,Preventing Alzheimer's Disease: What Do We Know?,"You also can help researchers learn more by participating in research. Clinical trials and studies are looking for all kinds of people — healthy volunteers, cognitively normal participants with a family history of Alzheimer’s, people with mild cognitive impairment, and people diagnosed with Alzheimer’s or a related dementia. Search the Alzheimers.gov Clinical Trials Finder to find study sites near you.",https://www.nia.nih.gov/health/alzheimers-and-dementia
2,Preventing Alzheimer's Disease: What Do We Know?,"For more information about Alzheimer's NIA Alzheimer’s and related Dementias Education and Referral (ADEAR) Center 800-438-4380 adear@nia.nih.gov www.nia.nih.gov/alzheimers The NIA ADEAR Center offers information and free print publications about Alzheimer’s and related dementias for families, caregivers, and health professionals. ADEAR Center staff answer telephone, email, and written requests and make referrals to local and national resources.",https://www.nia.nih.gov/health/alzheimers-and-dementia
2,Preventing Alzheimer's Disease: What Do We Know?,Alzheimers.gov www.alzheimers.gov Explore the Alzheimers.gov website for information and resources on Alzheimer’s and related dementias from across the federal government.,https://www.nia.nih.gov/health/alzheimers-and-dementia
2,Preventing Alzheimer's Disease: What Do We Know?,This content is provided by the NIH National Institute on Aging (NIA). NIA scientists and other experts review this content to ensure it is accurate and up to date.,https://www.nia.nih.gov/health/alzheimers-and-dementia
2,Preventing Alzheimer's Disease: What Do We Know?,"Content reviewed: October 10, 2023",https://www.nia.nih.gov/health/alzheimers-and-dementia
3,Tips for Coping with Sundowning,"Late afternoon and early evening can be difficult for some people with Alzheimer’s disease. They may experience sundowning—restlessness, agitation, irritability, or confusion that can begin or worsen as daylight begins to fade—often just when tired caregivers need a break.Woman with Alzheimer's experiencing sundowning",https://www.nia.nih.gov/health/alzheimers-and-dementia
3,Tips for Coping with Sundowning,"Sundowning can continue into the night, making it hard for people with Alzheimer’s to fall asleep and stay in bed. As a result, they and their caregivers may have trouble getting enough sleep and functioning well during the day.",https://www.nia.nih.gov/health/alzheimers-and-dementia
3,Tips for Coping with Sundowning,"Possible Causes The causes of sundowning are not well understood. One possibility is that Alzheimer’s-related brain changes can affect a person’s “biological clock,” leading to confused sleep-wake cycles. This may result in agitation and other sundowning behaviors.",https://www.nia.nih.gov/health/alzheimers-and-dementia
3,Tips for Coping with Sundowning,Other possible causes of sundowning include:,https://www.nia.nih.gov/health/alzheimers-and-dementia
3,Tips for Coping with Sundowning,"Being overly tired Unmet needs such as hunger or thirst Depression Pain Boredom Coping with Sundowning Look for signs of sundowning in the late afternoon and early evening. These signs may include increased confusion or anxiety and behaviors such as pacing, wandering, or yelling. If you can, try to find the cause of the person’s behavior.",https://www.nia.nih.gov/health/alzheimers-and-dementia
3,Tips for Coping with Sundowning,"If the person with Alzheimer’s becomes agitated, listen calmly to his or her concerns and frustrations. Try to reassure the person that everything is OK and distract him or her from stressful or upsetting events.",https://www.nia.nih.gov/health/alzheimers-and-dementia
3,Tips for Coping with Sundowning,You can also try these tips:,https://www.nia.nih.gov/health/alzheimers-and-dementia
3,Tips for Coping with Sundowning,"Reduce noise, clutter, or the number of people in the room. Try to distract the person with a favorite snack, object, or activity. For example, offer a drink, suggest a simple task like folding towels, or turn on a familiar TV show (but not the news or other shows that might be upsetting). Make early evening a quiet time of day. You might play soothing music, read, or go for a walk. You could also have a family member or friend call during this time. Adjust lighting, letting in natural light during the day, if possible, and try softer room lighting in the evening. Preventing Sundowning Being too tired can increase late-afternoon and early-evening restlessness. Try to avoid this situation by helping the person:",https://www.nia.nih.gov/health/alzheimers-and-dementia
3,Tips for Coping with Sundowning,"Go outside or at least sit by the window—exposure to bright light can help reset the person’s body clock Get physical activity or exercise each day Get daytime rest if needed, but keep naps short and not too late in the day Get enough rest at night Avoid things that seem to make sundowning worse:",https://www.nia.nih.gov/health/alzheimers-and-dementia
3,Tips for Coping with Sundowning,"Do not serve coffee, cola, or other drinks with caffeine late in the day. Do not serve alcoholic drinks. They may add to confusion and anxiety. Do not plan too many activities during the day. A full schedule can be tiring. If Problems Persist If sundowning continues to be a problem, seek medical advice. A medical exam may identify the cause of sundowning, such as pain, a sleep disorder or other illness, or a medication side effect.",https://www.nia.nih.gov/health/alzheimers-and-dementia
3,Tips for Coping with Sundowning,"If medication is prescribed to help the person relax and sleep better at night, be sure to find out about possible side effects. Some medications can increase the chances of dizziness, falls, and confusion. Doctors recommend using them only for short periods of time.",https://www.nia.nih.gov/health/alzheimers-and-dementia
3,Tips for Coping with Sundowning,"For More Information About Sundowning NIA Alzheimer’s and related Dementias Education and Referral (ADEAR) Center 800-438-4380 adear@nia.nih.gov www.nia.nih.gov/alzheimers The NIA ADEAR Center offers information and free print publications about Alzheimer’s and related dementias for families, caregivers, and health professionals. ADEAR Center staff answer telephone, email, and written requests and make referrals to local and national resources.",https://www.nia.nih.gov/health/alzheimers-and-dementia
3,Tips for Coping with Sundowning,Alzheimers.gov www.alzheimers.gov Explore the Alzheimers.gov website for information and resources on Alzheimer’s and related dementias from across the federal government.,https://www.nia.nih.gov/health/alzheimers-and-dementia
3,Tips for Coping with Sundowning,Mayo Clinic www.mayoclinic.org/patient-care-and-health-information,https://www.nia.nih.gov/health/alzheimers-and-dementia
3,Tips for Coping with Sundowning,Family Caregiver Alliance 800-445-8106 info@caregiver.org www.caregiver.org,https://www.nia.nih.gov/health/alzheimers-and-dementia
3,Tips for Coping with Sundowning,National Respite Locator Service www.archrespite.org/respitelocator,https://www.nia.nih.gov/health/alzheimers-and-dementia
4,"Vascular Dementia: Causes, Symptoms, and Treatments","Vascular dementia refers to changes to memory, thinking, and behavior resulting from conditions that affect the blood vessels in the brain. Cognition and brain function can be significantly affected by the size, location, and number of vascular changes.",https://www.nia.nih.gov/health/alzheimers-and-dementia
4,"Vascular Dementia: Causes, Symptoms, and Treatments",Understanding types of dementia,https://www.nia.nih.gov/health/alzheimers-and-dementia
4,"Vascular Dementia: Causes, Symptoms, and Treatments","Symptoms of vascular dementia can begin gradually or can occur suddenly, and then progress over time, with possible short periods of improvement. Vascular dementia can occur alone or be a part of a different diagnosis such as Alzheimer's disease or other forms of dementia. When an individual is diagnosed with vascular dementia, their symptoms can be similar to the symptoms of Alzheimer's.",https://www.nia.nih.gov/health/alzheimers-and-dementia
4,"Vascular Dementia: Causes, Symptoms, and Treatments",What causes vascular dementia? Vascular dementia is caused by different conditions that interrupt the flow of blood and oxygen supply to the brain and damage blood vessels in the brain.,https://www.nia.nih.gov/health/alzheimers-and-dementia
4,"Vascular Dementia: Causes, Symptoms, and Treatments","People with vascular dementia almost always have abnormalities in the brain that can be seen on MRI scans. These abnormalities can include evidence of prior strokes, which are often small and sometimes without noticeable symptoms. Major strokes can also increase the risk for dementia, but not everyone who has had a stroke will develop dementia.",https://www.nia.nih.gov/health/alzheimers-and-dementia
4,"Vascular Dementia: Causes, Symptoms, and Treatments","Older woman, who has dementia, sitting on a sofa in her homeOther abnormalities commonly found in the brains of people with vascular dementia are diseased small blood vessels and changes in ""white matter"" — the connecting ""wires"" of the brain that are critical for relaying messages between brain regions.",https://www.nia.nih.gov/health/alzheimers-and-dementia
4,"Vascular Dementia: Causes, Symptoms, and Treatments","Researchers are investigating how these changes in the brain — and their underlying causes — are involved in the onset and progression of dementia. Research has shown a strong link between cardiovascular disease, involving the heart and blood vessels, and cerebrovascular disease, involving the brain, and subsequent cognitive impairment and dementia. This area of research is referred to as “vascular contributions to cognitive impairment and dementia,” or VCID. It is helping researchers better understand this connection and whether the methods used to prevent and treat cerebrovascular disease and heart disease could also help prevent dementia. Researchers investigating VCID are exploring diverse conditions that affect blood flow to and within the brain, including infarcts (an area of dead tissue resulting from a lack of blood supply), hemorrhages (bleeding from ruptured or damaged blood vessels), cerebral hypoperfusion (reduced blood flow), and small vessel disease in the brain such as that thought to be associated with white matter hyperintensities (white patches seen on brain MRI scans), and stroke.",https://www.nia.nih.gov/health/alzheimers-and-dementia
4,"Vascular Dementia: Causes, Symptoms, and Treatments",What are the symptoms of vascular dementia? People with vascular dementia may experience:,https://www.nia.nih.gov/health/alzheimers-and-dementia
4,"Vascular Dementia: Causes, Symptoms, and Treatments","Difficulty performing tasks that used to be easy, such as paying bills Trouble following instructions or learning new information and routines Forgetting current or past events Misplacing items Getting lost on familiar routes Problems with language, such as finding the right word or using the wrong word Changes in sleep patterns Difficulty reading and writing Loss of interest in things or people Changes in personality, behavior, and mood, such as depression, agitation, and anger Hallucinations or delusions (believing something is real that is not) Poor judgment and loss of ability to perceive danger How is vascular dementia treated? Because many different disease processes can result in different forms of vascular dementia, there may not be one treatment for all. However, vascular dementia is often managed with medications to prevent strokes and reduce the risk of additional brain damage. Some studies suggest that medications that are used to treat Alzheimer's might benefit some people with an early form of vascular dementia. Treating modifiable risk factors like high blood pressure, diabetes, high cholesterol, and problems with the rhythm of the heartbeat can help prevent additional stroke. Living a healthy lifestyle is important to help reduce the risk factors of vascular dementia.",https://www.nia.nih.gov/health/alzheimers-and-dementia
4,"Vascular Dementia: Causes, Symptoms, and Treatments",Resource list: Vascular dementias and related conditions People with vascular dementia and their family members can face a variety of challenges. Learning more about these disorders can help. These free resources are a place to start.,https://www.nia.nih.gov/health/alzheimers-and-dementia
4,"Vascular Dementia: Causes, Symptoms, and Treatments","The Dementias: Hope Through Research. This booklet from NIA and the National Institute of Neurological Disorders and Stroke (NINDS) describes different kinds of dementia, including vascular dementia, and summarizes dementia research supported by NIH. Also available online. What Is Vascular Dementia? This Alzheimers.gov article has information about vascular dementia causes, symptoms, diagnosis, treatment, and other resources. Vascular Dementia. This article from MedlinePlus lists risk factors for vascular dementia, symptoms, diagnosis, treatment, prognosis, possible complications, and prevention. Vascular Dementia Health Topic. This overview from the National Heart, Lung, and Blood Institute (NHLBI) on vascular dementia links to more information on clinical trials and related health topics. Multi-Infarct Dementia Information Page. This NINDS webpage provides an overview of vascular dementia caused by multiple, often “silent,” strokes. Cerebral Autosomal Dominant Arteriopathy With Subcortical Infarcts and Leukoencephalopathy. This webpage from MedlinePlus answers questions about CADASIL, a rare inherited disorder that affects the small blood vessels, which reduces the flow of blood to the brain, and leads to vascular dementia. CADASIL. This CADASIL information from the Genetic and Rare Diseases Information Center (GARD) includes help finding a specialist and support from organizations. CADASIL Information Page. This NINDS webpage describes CADASIL, its symptoms, timing of disease onset, and treatment of symptoms, plus links to clinical trials. Binswanger’s Disease. This GARD webpage provides information about Binswanger’s disease (also called subcortical vascular dementia), which involves thickening and narrowing blood vessels, known as “hardening of the arteries.” This leads to decreases in blood supply to brain tissue and causes damage to white matter. Binswanger’s Disease Information Page. This Binswanger’s disease overview from NINDS provides symptoms, treatment of symptoms, and ways to possibly slow disease progression. Cerebral Amyloid Angiopathy. This MedlinePlus article describes cerebral amyloid angiopathy, a condition in which proteins build up in the walls of blood vessels in the brain, increasing the risk for stroke and dementia.",https://www.nia.nih.gov/health/alzheimers-and-dementia
5,"What Are Frontotemporal Disorders? Causes, Symptoms, and Treatment","Frontotemporal disorders (FTD), sometimes called frontotemporal dementia, are the result of damage to neurons in the frontal and temporal lobes of the brain. Many possible symptoms can result, including unusual behaviors, emotional problems, trouble communicating, difficulty with work, or difficulty with walking. FTD is rare and tends to occur at a younger age than other forms of dementia. Roughly 60% of people with FTD are 45 to 64 years old.",https://www.nia.nih.gov/health/alzheimers-and-dementia
5,"What Are Frontotemporal Disorders? Causes, Symptoms, and Treatment","FTD is progressive, meaning symptoms get worse over time. In the early stages, people may have just one symptom. As the disease progresses, other symptoms appear as more parts of the brain are affected. It is difficult to predict how long someone with FTD will live. Some people live more than 10 years after diagnosis, while others live less than two years after they are diagnosed.",https://www.nia.nih.gov/health/alzheimers-and-dementia
5,"What Are Frontotemporal Disorders? Causes, Symptoms, and Treatment","There is currently no cure for FTD, and no treatments slow or stop the progression of the disease, but there are ways to help manage the symptoms.",https://www.nia.nih.gov/health/alzheimers-and-dementia
5,"What Are Frontotemporal Disorders? Causes, Symptoms, and Treatment",What do the terms mean? Understanding types of dementia,https://www.nia.nih.gov/health/alzheimers-and-dementia
5,"What Are Frontotemporal Disorders? Causes, Symptoms, and Treatment","One of the challenges shared by people living with these disorders, families, clinicians, and researchers is what terminology to use. Here, we have used the term frontotemporal disorders to characterize this group of diseases and the abbreviation FTD, which is commonly used to refer to them. Other terms used include frontotemporal lobar degeneration and frontotemporal dementia, but it's important to note that with some frontotemporal disorders, the primary symptoms are problems with speech or movement, rather than dementia symptoms. Physicians and psychologists diagnose the different forms of FTD based on a person’s symptoms as well as the results of brain scans and genetic tests.",https://www.nia.nih.gov/health/alzheimers-and-dementia
5,"What Are Frontotemporal Disorders? Causes, Symptoms, and Treatment","What are the types and symptoms of FTD? In the early stages, it can be hard to know which type of FTD a person has because symptoms and the order in which they appear can vary from one person to another. Also, the same symptoms can appear across different disorders and vary from one stage of the disease to the next as different parts of the brain are affected.",https://www.nia.nih.gov/health/alzheimers-and-dementia
5,"What Are Frontotemporal Disorders? Causes, Symptoms, and Treatment","Symptoms of FTD are often misunderstood. Family members and friends may think that a person is misbehaving, leading to anger and conflict. It is important to understand that people with these disorders cannot control their behaviors and other symptoms and lack any awareness of their illness.",https://www.nia.nih.gov/health/alzheimers-and-dementia
5,"What Are Frontotemporal Disorders? Causes, Symptoms, and Treatment","There are three types of frontotemporal disorders (FTD): behavioral variant frontotemporal dementia (bvFTD), primary progressive aphasia (PPA), and movement disorders.",https://www.nia.nih.gov/health/alzheimers-and-dementia
5,"What Are Frontotemporal Disorders? Causes, Symptoms, and Treatment","Behavioral variant frontotemporal dementia The most common FTD, bvFTD, involves changes in personality, behavior, and judgment. People with this disorder may have problems with cognition, but their memory may stay relatively intact. Symptoms can include:",https://www.nia.nih.gov/health/alzheimers-and-dementia
5,"What Are Frontotemporal Disorders? Causes, Symptoms, and Treatment","Problems planning and sequencing (thinking through which steps come first, second, and so on) Difficulty prioritizing tasks or activities Repeating the same activity or saying the same word over and over Acting impulsively or saying or doing inappropriate things without considering how others perceive the behavior Becoming disinterested in family or activities they used to care about Over time, language and/or movement problems may occur, and the person living with bvFTD will need more care and supervision.",https://www.nia.nih.gov/health/alzheimers-and-dementia
5,"What Are Frontotemporal Disorders? Causes, Symptoms, and Treatment","Primary progressive aphasia PPA involves changes in the ability to communicate — to use language to speak, read, write, and understand what others are saying. This includes difficulty using or understanding words (aphasia) and difficulty speaking properly (e.g., slurred speech). People with PPA may have one or both of these symptoms. They may become mute or unable to speak.",https://www.nia.nih.gov/health/alzheimers-and-dementia
5,"What Are Frontotemporal Disorders? Causes, Symptoms, and Treatment","Many people with PPA develop symptoms of dementia. Problems with memory, reasoning, and judgment are not apparent at first but can develop over time. In addition, some people with PPA may experience significant behavioral changes, similar to those seen in bvFTD, as the disease progresses.",https://www.nia.nih.gov/health/alzheimers-and-dementia
5,"What Are Frontotemporal Disorders? Causes, Symptoms, and Treatment","There are three types of PPA, categorized by the kind of language problems that appear first.",https://www.nia.nih.gov/health/alzheimers-and-dementia
5,"What Are Frontotemporal Disorders? Causes, Symptoms, and Treatment","Semantic PPA: A person slowly loses the ability to understand single words and sometimes to recognize the faces of familiar people and common objects. Agrammatic PPA: A person has more and more trouble speaking and may omit words that link nouns and verbs (such as to, from, the). Eventually, the person may no longer be able to speak at all. The person may eventually develop movement symptoms similar to those seen in corticobasal syndrome. Logopenic PPA: A person has trouble finding the right words during a conversation but can understand words and sentences. The person does not have problems with grammar. Researchers do not fully understand the biological basis of the different types of PPA. But they hope one day to link specific language problems with the changes in the brain that cause them.",https://www.nia.nih.gov/health/alzheimers-and-dementia
5,"What Are Frontotemporal Disorders? Causes, Symptoms, and Treatment","Movement disorders Two rare neurological movement disorders associated with FTD, corticobasal syndrome and progressive supranuclear palsy, occur when the parts of the brain that control movement are affected. The disorders may affect thinking and language abilities, too.",https://www.nia.nih.gov/health/alzheimers-and-dementia
5,"What Are Frontotemporal Disorders? Causes, Symptoms, and Treatment","Corticobasal syndrome can be caused by corticobasal degeneration — a gradual atrophy (shrinkage) and loss of nerve cells in specific parts of the brain. This degeneration causes progressive loss of the ability to control movement, typically beginning around age 60. The most prominent symptom may be apraxia, the inability to use the hands or arms to perform a movement despite normal strength, such as difficulty closing buttons or operating small appliances. Other symptoms can include muscle rigidity and difficulty swallowing. Symptoms may appear first on one side of the body, but eventually both sides are affected. Occasionally, a person with corticobasal syndrome first has language problems or trouble orienting objects in space and later develops movement symptoms. Not everyone who has corticobasal syndrome has problems with memory, cognition, language, or behavior. Progressive supranuclear palsy causes problems with balance and walking. People with the disorder typically move slowly, experience unexplained falls, lose facial expression, and have body stiffness, especially in the neck and upper body — symptoms similar to those of Parkinson’s disease. A hallmark sign of this disorder is trouble with eye movements, particularly looking down. These symptoms may give the face a fixed stare. Problems with behavior, memory, problem solving, and judgment can also develop. Other movement-related types of FTD include frontotemporal dementia with parkinsonism and frontotemporal dementia with amyotrophic lateral sclerosis (FTD-ALS).",https://www.nia.nih.gov/health/alzheimers-and-dementia
5,"What Are Frontotemporal Disorders? Causes, Symptoms, and Treatment","Frontotemporal dementia with parkinsonism can be an inherited disease caused by a genetic tau genetic variant. Symptoms include movement problems similar to those of Parkinson’s disease, such as slowed movement, stiffness, and balance problems, and changes in behavior or language. FTD-ALS, also called FTD with motor neuron disease, is a combination of bvFTD and ALS, the latter commonly known as Lou Gehrig’s disease. In addition to the behavioral and/or language changes seen in bvFTD, people with FTD-ALS experience the progressive muscle weakness seen in ALS, fine jerks, and wiggling in muscles. Symptoms of either disease may appear first, with other symptoms developing over time. Changes in certain genes have been found in some people with FTD-ALS, though most cases are not hereditary.",https://www.nia.nih.gov/health/alzheimers-and-dementia
5,"What Are Frontotemporal Disorders? Causes, Symptoms, and Treatment",What causes FTD? Scientists are beginning to understand the biological and genetic basis for the changes observed in brain cells that lead to FTD.MRI brain scan,https://www.nia.nih.gov/health/alzheimers-and-dementia
5,"What Are Frontotemporal Disorders? Causes, Symptoms, and Treatment","Scientists describe FTD using the patterns of change in the brain seen in an autopsy after death. These changes include loss of neurons and abnormal amounts, or forms of proteins called tau and TDP-43. These proteins occur naturally in the body and help cells function properly. When the proteins don’t work properly, for reasons not yet fully understood, neurons in specific brain regions are damaged.",https://www.nia.nih.gov/health/alzheimers-and-dementia
5,"What Are Frontotemporal Disorders? Causes, Symptoms, and Treatment","In most cases, the cause of a FTD is unknown. Individuals with a family history of FTD are more likely to develop such a disorder. About 10 to 30% of bvFTD is due to specific genetic causes.",https://www.nia.nih.gov/health/alzheimers-and-dementia
5,"What Are Frontotemporal Disorders? Causes, Symptoms, and Treatment","FTD that runs in a family is often related to variants (permanent changes) in certain genes. Genes are basic units of heredity that tell cells how to make the proteins the body needs to function. Even small changes in a gene may produce an abnormal protein, which can lead to changes in the brain and, eventually, disease.",https://www.nia.nih.gov/health/alzheimers-and-dementia
5,"What Are Frontotemporal Disorders? Causes, Symptoms, and Treatment","Scientists have discovered several different genes that, when mutated, can lead to FTD:",https://www.nia.nih.gov/health/alzheimers-and-dementia
5,"What Are Frontotemporal Disorders? Causes, Symptoms, and Treatment","Tau gene (also called the MAPT gene) — A change in this gene causes abnormalities in a protein called tau, which then forms tangles inside neurons and ultimately leads to the destruction of brain cells. Inheriting a variant in this gene means a person will almost surely develop a frontotemporal disorder, usually bvFTD, but the exact age of onset and symptoms cannot be predicted. GRN gene — A change in this gene can lead to lower production of the protein progranulin, which in turn causes another protein, TDP-43, to go awry in brain cells. Many frontotemporal disorders can result, though bvFTD is the most common. The GRN gene can cause different symptoms in different family members and cause the disease to begin at different ages. C9ORF72 gene — An unusual change in this gene appears to be the most common genetic abnormality in familial frontotemporal disorders and familial ALS. This variant can cause a frontotemporal disorder, ALS, or both conditions. In recent years researchers have discovered several other genetic changes in genes that lead to rare familial types of frontotemporal disorders. These other variants account for less than 5% of all cases of FTD.",https://www.nia.nih.gov/health/alzheimers-and-dementia
5,"What Are Frontotemporal Disorders? Causes, Symptoms, and Treatment","Families affected by inherited and familial forms of FTD can help scientists advance research by participating in clinical studies and trials. For more information, talk with a health care professional or visit the Alzheimers.gov Clinical Trials Finder.",https://www.nia.nih.gov/health/alzheimers-and-dementia
5,"What Are Frontotemporal Disorders? Causes, Symptoms, and Treatment","How is FTD diagnosed? FTD can be hard to diagnose because the symptoms are similar to those of other conditions. For example, bvFTD is sometimes misdiagnosed as a mood disorder, such as depression. To make matters more confusing, a person can have both FTD and another type of dementia, such as Alzheimer's disease. Also, because these disorders are rare, physicians may be unfamiliar with the signs and symptoms.",https://www.nia.nih.gov/health/alzheimers-and-dementia
5,"What Are Frontotemporal Disorders? Causes, Symptoms, and Treatment","To help diagnose frontotemporal dementia, a doctor may:",https://www.nia.nih.gov/health/alzheimers-and-dementia
5,"What Are Frontotemporal Disorders? Causes, Symptoms, and Treatment","Perform an exam and ask about symptoms Look at personal and family medical history Use laboratory tests to help rule out other conditions Order genetic testing Conduct tests to assess memory, thinking, language skills, and physical functioning Order imaging of the brain A psychiatric evaluation can help determine if depression or another mental health condition is causing or contributing to the condition. Only genetic tests in familial cases or a brain autopsy after a person dies can confirm a diagnosis of FTD.",https://www.nia.nih.gov/health/alzheimers-and-dementia
5,"What Are Frontotemporal Disorders? Causes, Symptoms, and Treatment","Researchers are studying ways to diagnose FTD earlier and more accurately and to distinguish them from other types of dementia. One area of research involves biomarkers, such as proteins or other substances in the blood or cerebrospinal fluid which can be used to measure disease progression or the effects of treatment. Researchers are also exploring ways to improve brain imaging and neuropsychological testing.",https://www.nia.nih.gov/health/alzheimers-and-dementia
